,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Unnamed: 64
10364,IDA only,IDX,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,5.30504989624023,5.27945995330811,5.44100999832153,5.62833976745605,5.69220018386841,5.84556007385254,5.97503995895386,6.03851985931396,6.15758991241455,6.33585977554321,6.46040010452271,6.53261995315552,6.52366018295288,6.66052007675171,6.56687021255493,6.50117015838623,6.47803020477295,6.44132995605469,6.57747983932495,6.50705003738403,6.36787986755371,6.52777004241943,6.51443004608154,6.55495977401733,6.65881013870239,6.81527996063232,6.90728998184204,7.11385011672974,7.25696992874146,7.29606008529663,7.45060014724731,7.63229990005493,8.02663040161133,8.25407981872559,8.50405025482178,8.64647006988525,8.88473987579346,9.0689001083374,9.29903030395508,9.46749973297119,9.57808,9.7391,9.83242,9.89191,9.92867,9.91804,9.91956,9.92336,9.98559,,
10933,IDA total,IDA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,3.25643992424011,3.2641499042511,3.41142010688782,3.53674006462097,3.6299901008606,3.73305988311768,3.82965993881226,3.98308992385864,4.1834602355957,4.39455986022949,4.58945989608765,4.79388999938965,4.97990989685059,5.01744985580444,5.05780982971191,5.06091976165771,5.03196001052856,5.03934001922607,5.10085010528564,5.09946012496948,5.05831003189087,5.21254014968872,5.2748498916626,5.34131002426147,5.41098022460938,5.49333000183105,5.52408981323242,5.71584987640381,5.862380027771,5.99477005004883,6.20523977279663,6.36285018920898,6.58606004714966,6.84668016433716,7.06130981445313,7.33242988586426,7.56081008911133,7.69364976882935,7.88294982910156,8.09267044067383,8.2947,8.48438,8.66517,8.81981,8.80404,8.86473,8.88738,8.91177,8.97219,,
10934,IDA total,IDA,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,5.40817022323608,5.40788984298706,5.552649974823,5.70680999755859,5.83469009399414,5.95061016082764,6.0447998046875,6.16693019866943,6.29324007034302,6.55381011962891,6.74066019058228,6.91336011886597,7.05040979385376,7.26842021942139,7.26698017120361,7.1696400642395,6.96357011795044,6.9154200553894,6.98413991928101,6.87705993652344,6.82526016235352,6.94496011734009,6.96254014968872,7.00612020492554,7.04805994033813,7.09954023361206,7.07319021224976,7.25190019607544,7.39128017425537,7.45616006851196,7.62239980697632,7.72504997253418,8.0246696472168,8.22743034362793,8.53619956970215,8.67226028442383,8.8453197479248,8.91641998291016,9.03439998626709,9.20203018188477,9.34747,9.50721,9.6045,9.76262,9.7057,9.71518,9.73642,9.72302,9.79062,,
11503,Late-demographic dividend,LTE,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,8.30893039703369,8.57437038421631,8.86067008972168,8.99742031097412,8.84451961517334,8.70963001251221,8.6744499206543,8.53759002685547,8.55601978302002,8.68292999267578,8.96872997283936,9.28565979003906,9.46829032897949,9.65670967102051,9.56853008270264,9.55716037750244,9.57159042358398,9.61314010620117,9.59132957458496,9.56387042999268,9.72430992126465,9.89398002624512,10.0241498947144,10.1787004470825,10.4488697052002,10.8690500259399,10.9507999420166,11.1983098983765,11.3741598129272,11.6139402389526,11.88743019104,12.0348596572876,12.2840003967285,12.5564603805542,12.7540903091431,12.91509,13.06273,13.1834,13.56126,13.76719,13.87252,13.99818,14.11553,14.28073,,
11504,Late-demographic dividend,LTE,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,,,,,,9.65297031402588,9.76799964904785,10.0624599456787,10.1772804260254,10.0294504165649,9.8481502532959,9.86672019958496,9.70263957977295,9.65449047088623,9.71984004974365,9.98336029052734,10.208080291748,10.2872200012207,10.5014095306396,10.3449802398682,10.2989501953125,10.2893104553223,10.2832899093628,10.2663602828979,10.1522197723389,10.2543497085571,10.3622198104858,10.4417400360107,10.5050897598267,10.7048597335815,11.0643997192383,11.0846500396729,11.3357601165771,11.4606800079346,11.6429996490479,11.8422603607178,11.9292097091675,12.1291399002075,12.3444499969482,12.472749710083,12.69866,12.81488,12.86585,13.14497,13.25427,13.35269,13.42647,13.54643,13.70058,,
12073,Latin America & Caribbean,LCN,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,10.3134899139404,10.3979301452637,10.4422702789307,10.5979900360107,10.7280902862549,10.8674001693726,11.0645799636841,11.20458984375,11.3154602050781,11.5197401046753,11.6070995330811,11.8102903366089,11.867730140686,11.9443101882935,12.01881980896,12.1128301620483,12.1827697753906,12.1970195770264,12.2280397415161,12.2041397094727,12.1963996887207,12.2200002670288,12.2670001983643,12.24534034729,12.2338600158691,12.3179502487183,12.4333801269531,12.5517301559448,12.7570695877075,12.9312200546265,13.0768404006958,13.1370897293091,13.277979850769,13.2380399703979,13.2731800079346,13.3874597549438,13.5033397674561,13.6422996520996,13.914719581604,14.0440797805786,14.1546,14.24364,14.27947,14.77568,14.86856,14.9227,15.09283,15.12572,15.15395,,
12074,Latin America & Caribbean,LCN,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,10.5824203491211,10.6120901107788,10.7002096176147,10.8721199035645,11.0147399902344,11.0828199386597,11.2802801132202,11.4450397491455,11.5326900482178,11.7259998321533,11.8038902282715,11.9463596343994,12.0127897262573,12.0735397338867,12.1552095413208,12.2127103805542,12.2452402114868,12.2069396972656,12.1946601867676,12.1399402618408,12.0558595657349,12.077919960022,12.1189002990723,12.0910596847534,12.0830202102661,12.1404495239258,12.2707195281982,12.3614797592163,12.5429496765137,12.6633701324463,12.8099403381348,12.8431196212769,12.9996500015259,12.7819595336914,12.8700103759766,12.9293403625488,12.9377498626709,12.9807195663452,13.1966400146484,13.2851600646973,13.41685,13.50397,13.52759,14.02611,14.0931,14.16531,14.30087,14.34611,14.38857,,
12643,Latin America & Caribbean (excluding high income),LAC,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,10.248740196228,10.3087100982666,10.3410701751709,10.492600440979,10.6305103302002,10.7845401763916,10.9969596862793,11.1445198059082,11.2574501037598,11.4731798171997,11.5674295425415,11.776309967041,11.8444900512695,11.9194297790527,11.9978504180908,12.0909004211426,12.1612997055054,12.1763000488281,12.2071104049683,12.1841297149658,12.1770496368408,12.1771898269653,12.2274904251099,12.2290000915527,12.2139596939087,12.2976703643799,12.4112100601196,12.5189695358276,12.7283697128296,12.8972196578979,13.0430002212524,13.0983200073242,13.2393798828125,13.1897201538086,13.2194004058838,13.3345003128052,13.4538202285767,13.5930995941162,13.8731098175049,14.0054798126221,14.10898,14.19605,14.232,14.73316,14.82744,14.87466,15.05123,15.08404,15.11467,,
12644,Latin America & Caribbean (excluding high income),LAC,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,10.551420211792,10.549690246582,10.6249704360962,10.7975902557373,10.9516201019287,11.0285797119141,11.2435302734375,11.4144201278687,11.505539894104,11.7074098587036,11.7936401367188,11.9390697479248,12.0093698501587,12.0693702697754,12.1540899276733,12.210729598999,12.2428503036499,12.2034196853638,12.1894102096558,12.1347904205322,12.0491600036621,12.0434198379517,12.0880002975464,12.0864696502686,12.0757703781128,12.1319704055786,12.2620601654053,12.3442897796631,12.5304098129272,12.6406898498535,12.7872495651245,12.8151702880859,12.9736700057983,12.7390699386597,12.8224496841431,12.8787298202515,12.8891801834106,12.9222297668457,13.147029876709,13.2411699295044,13.37546,13.46518,13.48771,13.98793,14.05636,14.12239,14.26487,14.31127,14.35658,,
13213,Latin America & Caribbean (IDA & IBRD),TLA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,10.2806701660156,10.3720397949219,10.4131803512573,10.5686302185059,10.6978702545166,10.8366804122925,11.0100402832031,11.1345996856689,11.2574501037598,11.4662303924561,11.5478296279907,11.7623996734619,11.8205604553223,11.9015398025513,11.9765300750732,12.0731401443481,12.1429796218872,12.1551599502563,12.185959815979,12.1603097915649,12.1540098190308,12.1796998977661,12.2289199829102,12.2098798751831,12.2090301513672,12.2974996566772,12.4117403030396,12.5304098129272,12.7400999069214,12.9138603210449,13.0596103668213,13.1172800064087,13.2577600479126,13.211199760437,13.2264995574951,13.3362598419189,13.4337396621704,13.556960105896,13.8307800292969,13.9665298461914,14.0967,14.19908,14.25672,14.77158,14.86868,14.92098,15.09807,15.12699,15.15608,,
13214,Latin America & Caribbean (IDA & IBRD),TLA,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,10.5731601715088,10.6069097518921,10.6812601089478,10.8478899002075,10.9877996444702,11.0548400878906,11.2327003479004,11.3841495513916,11.4846601486206,11.6840400695801,11.7556896209717,11.9110498428345,11.9822702407837,12.0490198135376,12.1300096511841,12.1894798278809,12.2225503921509,12.1819896697998,12.1701698303223,12.1165399551392,12.0341100692749,12.0600900650024,12.105580329895,12.0785303115845,12.0785903930664,12.1402502059937,12.2617902755737,12.3570804595947,12.5416498184204,12.656720161438,12.8027801513672,12.8336696624756,12.9880895614624,12.7621803283691,12.8465299606323,12.9020795822144,12.8961601257324,12.9342002868652,13.1460800170898,13.2404499053955,13.38535,13.48449,13.52001,14.03515,14.0997,14.16859,14.31075,14.35533,14.39816,,
13783,Least developed countries: UN classification,LDC,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,2.82344007492065,2.80022001266479,2.96941995620728,3.09434008598328,3.13195991516113,3.27952003479004,3.39476990699768,3.50711011886597,3.65007996559143,3.77589011192322,3.93403005599976,4.05795001983643,4.18930006027222,4.19556999206543,4.23271989822388,4.13500022888184,4.18637990951538,4.20106983184814,4.37417984008789,4.37728023529053,4.3156099319458,4.4913501739502,4.52864980697632,4.6145601272583,4.73287010192871,4.90613985061646,5.01689004898071,5.24902009963989,5.42736005783081,5.58616018295288,5.83198976516724,6.07379007339478,6.41734981536865,6.66947984695435,6.82305002212524,7.11640977859497,7.40913009643555,7.62210988998413,7.92475986480713,8.12215042114258,8.31472,8.52418,8.65107,8.80758,8.88501,8.9646,8.99798,9.03502,9.07952,,
13784,Least developed countries: UN classification,LDC,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,4.92825984954834,4.89978981018066,5.08440017700195,5.28036022186279,5.35317993164063,5.52834987640381,5.65011978149414,5.7119197845459,5.84170007705688,6.02698993682861,6.15684986114502,6.20609998703003,6.20670986175537,6.32556009292603,6.21193981170654,6.11599016189575,6.10206985473633,6.0577597618103,6.19517993927002,6.12808990478516,5.97594976425171,6.13047981262207,6.12496995925903,6.18811988830566,6.30984020233154,6.49382019042969,6.59632015228271,6.819739818573,6.97949981689453,7.02594995498657,7.19438982009888,7.39985990524292,7.81735992431641,8.07349014282227,8.3353099822998,8.47500991821289,8.72970008850098,8.92743968963623,9.17675018310547,9.36555957794189,9.46956,9.70047,9.76118,9.88221,9.91579,9.88144,9.87926,9.87043,9.92671,,
14353,Low & middle income,LMY,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,5.81122016906738,5.88739013671875,6.01782989501953,6.22965002059937,6.27787017822266,6.50545978546143,6.68288993835449,6.87465000152588,6.95376014709473,6.95614004135132,6.9554500579834,7.029709815979,7.03690004348755,7.12305021286011,7.19681978225708,7.32729005813599,7.47783994674683,7.54749011993408,7.65644979476929,7.68212985992432,7.69475984573364,7.80036020278931,7.87771987915039,7.96728992462158,8.03355026245117,8.12156009674072,8.20341014862061,8.30624961853027,8.35890960693359,8.46018981933594,8.65491962432861,8.73707962036133,8.94559001922607,9.30043029785156,9.49678993225098,9.73248958587646,9.90310001373291,10.1312999725342,10.3762702941895,10.5090799331665,10.72513,10.94703,11.18057,11.44441,11.57802,11.67032,11.84055,11.84513,11.92651,,
14354,Low & middle income,LMY,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,7.74694013595581,7.85826015472412,8.04644012451172,8.3446102142334,8.40925025939941,8.41967964172363,8.51869964599609,8.72509956359863,8.79491996765137,8.80140972137451,8.80407047271729,8.89118957519531,8.89694023132324,8.96852970123291,9.07100963592529,9.15281963348389,9.2149600982666,9.2047004699707,9.28824043273926,9.26101970672607,9.22760963439941,9.26247978210449,9.28133964538574,9.32618045806885,9.31783008575439,9.36188983917236,9.40892028808594,9.45610046386719,9.45479965209961,9.49617958068848,9.68144035339355,9.71994972229004,9.91415977478027,10.0744495391846,10.2775001525879,10.4315395355225,10.5521402359009,10.7355899810791,10.8909502029419,10.9492197036743,11.16313,11.36772,11.50671,11.5871,11.67393,11.75249,11.83528,11.85268,11.92825,,
14923,Low income,LIC,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14924,Low income,LIC,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,4.98924016952515,5.03660011291504,5.12279987335205,5.22302007675171,5.34281015396118,5.60481023788452,5.80674982070923,5.99711990356445,6.17768001556396,6.38430976867676,6.50228977203369,6.69072008132935,6.5131402015686,6.52545976638794,6.45951986312866,6.39634990692139,6.38647985458374,6.29401016235352,6.41340017318726,6.32678985595703,6.16620016098022,6.29286003112793,6.15834999084473,6.15947008132935,6.25206995010376,6.47235012054443,6.55322980880737,6.83114004135132,7.01900005340576,7.02909994125366,7.20733976364136,7.43880987167358,7.97173976898193,8.27291965484619,8.5948600769043,8.77688026428223,9.06161975860596,9.2878999710083,9.59368991851807,9.68822956085205,9.78003,9.89149,9.93343,9.90644,9.93516,9.82163,9.73815,9.75431,,,
15493,Lower middle income,LMC,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,4.71384000778198,4.72059011459351,4.81440019607544,4.92839002609253,4.96653985977173,5.06421995162964,5.13453006744385,5.2804799079895,5.3523998260498,5.51573991775513,5.66530990600586,5.84320020675659,6.00828981399536,6.22605991363525,6.30785989761353,6.40664005279541,6.49525022506714,6.52049016952515,6.59491014480591,6.66078996658325,6.68976020812988,6.8445200920105,6.96346998214722,7.14158010482788,7.2791600227356,7.29157018661499,7.35906982421875,7.51379013061523,7.55519008636475,7.66873979568481,7.84149980545044,7.91766977310181,8.10089015960693,8.61415958404541,8.80418014526367,9.01663970947266,9.1763801574707,9.4057502746582,9.63284969329834,9.74505043029785,10.01831,10.31718,10.64749,10.93154,11.06806,11.18806,11.44811,11.39748,11.46471,,
15494,Lower middle income,LMC,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,7.11229991912842,7.11674976348877,7.21678018569946,7.35601997375488,7.40130996704102,7.45814990997314,7.48186016082764,7.63349008560181,7.70244979858398,7.8438401222229,8.02880001068115,8.19974040985107,8.40285015106201,8.6225700378418,8.79841995239258,8.78003978729248,8.75948047637939,8.71446990966797,8.71366024017334,8.74927043914795,8.73505973815918,8.78674030303955,8.84140014648438,8.94771003723145,9.00599002838135,8.9730396270752,8.99880981445313,9.04811000823975,8.99621963500977,9.00825023651123,9.17028999328613,9.17848968505859,9.2783899307251,9.4519100189209,9.66831016540527,9.83090972900391,9.93101978302002,10.1170701980591,10.2202701568604,10.226019859314,10.47599,10.77089,10.96888,10.9496,11.0374,11.15247,11.28931,11.26088,11.31624,,
16063,Middle East & North Africa,MEA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16064,Middle East & North Africa,MEA,"Expected years of schooling, male",SE.SCH.LIFE.MA,,,,,,,,,,,7.957200050354,7.83870983123779,8.02190017700195,8.27145004272461,8.44007015228271,8.80572986602783,9.13545989990234,9.40307998657227,9.67578029632568,9.61775970458984,9.84755039215088,9.84533023834229,10.0281400680542,10.1189699172974,10.2570495605469,10.3305397033691,10.4888401031494,10.636420249939,10.7067699432373,10.6303901672363,10.5966501235962,10.5891704559326,10.4510498046875,10.5506401062012,10.8653802871704,10.7503795623779,10.9787502288818,10.9996795654297,11.1146097183228,11.2391195297241,11.2975301742554,11.4677295684814,11.6022500991821,11.6804304122925,11.7272701263428,11.9787902832031,12.0050296783447,12.0913496017456,12.1747398376465,12.2747497558594,12.44721,12.67883,13.13759,13.10353,13.20315,13.33041,13.3875,13.43617,13.4948,,
16633,Middle East & North Africa (excluding high income),MNA,"Expected years of schooling, female",SE.SCH.LIFE.FE,,,,,,,,,,,4.44404983520508,4.39959001541138,4.58415985107422,4.80679988861084,4.97429990768433,5.28704023361206,5.622230052948,5.9190502166748,6.16120004653931,6.32713985443115,6.61298990249634,6.7304801940918,6.95960998535156,7.1327600479126,7.34731006622314,7.51155996322632,7.71224021911621,7.88587999343872,8.00627994537354,8.07394027709961,8.18863964080811,8.31651973724365,8.3273401260376,8.47908973693848,8.77910041809082,8.79041957855225,8.88220977783203,9.1222095489502,9.32964038848877,9.54249954223633,9.69843006134033,9.93222045898438,10.1331901550293,10.3123197555542,10.4792699813843,10.80016040802,10.9114799499512,11.0405101776123,11.2277803421021,11.2629299163818,11.41492,11.6415,12.15239,12.01488,12.1252,12.30107,12.45915,12.58146,12.71978,,
